city,country,state,suburb,lat,long,date,name,city_ascii,iso2,iso3,capital,population,worldcities_id,data_source,PRCP,SNWD,TMAX,TMIN
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-04,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.9,66.0,0.82,-3.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-05,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.26,80.0,1.12,-4.4
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-06,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.3,66.0,2.78,-3.08
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-07,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.24,58.0,1.84,-1.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-08,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,11.32,56.0,2.44,-0.08
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-09,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,14.34,38.0,3.14,0.16
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-10,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.46,18.0,3.42,0.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-11,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.1,18.0,2.04,-1.64
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-12,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.72,18.0,1.94,-1.96
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-13,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.2,30.0,3.68,-3.36
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-14,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.72,32.0,3.34,-3.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-15,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,6.26,30.0,3.9,-2.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-16,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,10.1,34.0,4.74,-2.92
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-17,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.68,28.0,4.04,0.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-18,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.56,30.0,3.8,0.14
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-19,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.96,38.0,4.22,0.98
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-20,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,10.32,54.0,3.96,-0.32
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-21,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,6.98,68.0,4.42,-0.72
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-22,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.92,68.0,3.18,-2.92
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-23,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.32,52.0,3.96,-2.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-24,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.42,50.0,2.94,-4.24
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-25,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.76,56.0,2.34,-4.5
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-26,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.54,60.0,4.74,-3.64
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-27,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.3,54.0,3.4,-3.96
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-28,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.82,54.0,2.88,-4.52
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-02-29,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.7,10.0,2.8,-2.6
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-01,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.92,50.0,2.04,-4.6
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-02,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.8,48.0,2.0,-2.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-03,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.56,50.0,3.7,-0.86
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-04,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,6.74,64.0,3.92,-0.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-05,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.1,62.0,3.12,-1.32
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-06,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.24,100.0,2.52,-1.94
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-07,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.98,112.0,3.22,-1.08
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-08,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.62,100.0,2.84,-1.5
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-09,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.66,98.0,3.94,-0.14
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-10,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.68,82.0,3.82,-3.18
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-11,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.2,74.0,5.98,-2.74
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-12,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.1,58.0,5.42,-1.92
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-13,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.74,50.0,3.5,-1.44
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-14,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.84,44.0,5.4,-0.98
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-15,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.24,38.0,5.62,-0.62
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-16,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.76,38.0,6.42,-1.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-17,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.54,38.0,4.72,-0.5
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-18,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.96,36.0,6.12,-1.74
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-19,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.82,36.0,6.58,-3.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-20,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.54,38.0,7.1,-1.94
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-21,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.02,38.0,6.94,-2.02
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-22,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.92,42.0,7.98,-1.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-23,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.0,38.0,6.98,-0.22
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-24,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.96,38.0,7.26,-2.02
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-25,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.42,34.0,8.06,0.62
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-26,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.9,26.0,8.88,-2.3
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-27,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.06,38.0,9.5,-1.44
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-28,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.16,38.0,10.34,-2.36
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-29,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.36,34.0,7.1,0.68
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-30,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.76,26.0,5.86,-0.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-03-31,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.4,24.0,8.16,-1.28
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-01,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.0,20.0,8.7,0.28
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-02,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.7,20.0,10.04,-0.28
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-03,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.8,20.0,10.54,0.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-04,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.78,20.0,12.58,1.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-05,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.58,18.0,12.72,3.58
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-06,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.64,0.0,12.56,1.38
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-07,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.52,0.0,12.38,1.98
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-08,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.72,0.0,12.74,0.3
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-09,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.5,0.0,11.12,1.32
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-10,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.0,0.0,9.46,-0.18
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-11,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.44,0.0,9.96,-1.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-12,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.96,0.0,11.52,-0.16
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-13,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.26,0.0,10.5,0.98
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-14,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.18,0.0,11.64,1.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-15,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.56,0.0,9.9,0.46
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-16,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.72,0.0,10.46,1.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-17,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.6,0.0,10.1,0.16
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-18,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.92,0.0,11.34,0.52
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-19,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.18,0.0,14.38,1.38
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-20,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.12,0.0,16.28,0.84
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-21,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.14,0.0,15.2,3.04
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-22,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.0,0.0,15.84,2.14
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-23,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.3,0.0,13.82,1.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-24,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.6,0.0,11.62,2.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-25,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.06,0.0,11.26,3.68
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-26,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.6,0.0,13.72,2.0
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-27,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.04,0.0,11.66,2.98
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-28,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.08,0.0,11.74,3.24
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-29,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.02,0.0,12.54,3.56
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-04-30,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.12,0.0,12.9,3.88
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-01,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.62,0.0,13.72,4.76
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-02,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.58,0.0,14.0,2.24
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-03,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.02,0.0,14.02,0.74
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-04,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.0,0.0,12.96,2.8
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-05,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.34,0.0,15.34,1.44
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-06,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.9,0.0,17.14,1.44
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-07,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.38,0.0,17.96,3.14
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-08,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.42,0.0,16.06,3.52
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-09,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.86,0.0,17.52,4.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-10,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.98,0.0,18.58,5.46
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-11,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.42,0.0,14.88,5.6
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-12,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.1,0.0,14.8,3.12
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-13,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.06,0.0,16.42,3.44
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-14,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.68,0.0,15.96,2.94
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-15,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.08,0.0,16.8,6.46
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-16,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.78,0.0,16.28,6.36
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-17,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.9,0.0,16.8,7.64
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-18,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.14,0.0,19.08,8.08
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-19,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.0,0.0,21.12,7.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-20,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.6,0.0,21.28,8.08
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-21,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.96,0.0,20.62,7.08
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-22,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.52,0.0,21.74,9.46
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-23,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.34,0.0,20.92,9.44
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-24,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.38,0.0,20.64,8.12
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-25,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.38,0.0,19.34,8.86
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-26,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.12,0.0,20.68,7.04
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-27,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.46,0.0,19.32,9.68
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-28,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.68,0.0,20.34,8.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-29,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.06,0.0,19.94,9.24
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-30,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.26,0.0,20.7,8.64
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-05-31,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.56,0.0,22.42,11.12
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-01,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.1,0.0,22.46,9.8
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-02,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.04,0.0,23.56,10.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-03,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.2,0.0,25.0,10.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-04,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.76,0.0,21.48,11.52
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-05,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.98,0.0,21.74,9.46
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-06,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.68,0.0,22.5,8.48
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-07,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,6.12,0.0,21.64,9.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-08,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.7,0.0,20.52,9.02
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-09,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.74,0.0,20.28,8.62
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-10,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.68,0.0,21.7,9.16
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-11,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.6,0.0,18.94,10.02
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-12,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.76,0.0,19.6,10.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-13,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.52,0.0,22.28,10.88
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-14,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.56,0.0,21.9,9.4
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-15,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.16,0.0,22.8,10.26
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-16,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.58,0.0,21.14,12.1
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-17,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.52,0.0,21.22,12.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-18,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.7,0.0,21.86,11.36
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-19,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.24,0.0,21.62,12.9
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-20,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,5.18,0.0,20.84,12.84
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-21,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,9.34,0.0,19.34,11.78
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-22,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.62,0.0,18.12,9.14
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-23,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,6.08,0.0,21.2,10.82
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-24,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.0,0.0,24.3,10.22
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-25,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.3,0.0,24.94,12.76
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-26,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.12,0.0,25.02,13.54
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-27,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.6,0.0,23.9,12.56
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-28,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.36,0.0,23.38,11.82
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-29,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,1.46,0.0,22.12,11.68
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-06-30,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,7.32,0.0,20.66,12.12
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-07-01,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.92,0.0,20.58,12.04
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-07-02,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,0.98,0.0,19.34,11.0
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-07-03,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,10.46,0.0,19.0,8.28
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-07-04,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,2.18,0.0,19.18,9.74
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-07-05,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,4.2,0.0,20.38,9.36
Vårgårda,Sweden,Västra Götaland,,57.76,12.95,2020-07-06,BORAS,Vargarda,SE,SWE,minor,5825.0,1752801056,worldcities_small,3.46,0.0,20.02,10.06
